YEAR,COUNTY,AGENCY NAME,Total Arrests WHITE,Total Arrests BLACK,Total Arrests INDIAN,Total Arrests ASIAN,Murder,,,,Manslaughter,,,,Rape^,,,,Robbery,,,,Aggravated Assault,,,,Aggravated Stalking,,,,Burglary,,,,Larceny/Theft - Pocket Picking,,,,Larceny/Theft - Purse Snatching,,,,Larceny/Theft - Shoplifting,,,,Larceny/Theft - From Building,,,,Larceny/Theft - From Coin Operated Device,,,,Larceny/Theft - From Motor Vehicle,,,,Larceny/Theft - Bicycles,,,,Larceny/Theft - Motor Vehicle Parts,,,,Larceny/Theft - All Other,,,,Motor Vehicle Theft,,,,Kidnap/Abduction,,,,Arson,,,,Simple Assault,,,,Simple Stalking,,,,Drugs/Narcotics,,,,Drugs/Narcotics Equipment,,,,Bribery,,,,Embezzlement,,,,Fraud - False Pretenses/Swindling,,,,Fraud - Credit Card/ATM,,,,Fraud - Impersonation,,,,Fraud - Welfare,,,,Fraud - Wire,,,,Counterfeit/Forgery,,,,Extortion/Blackmail,,,,Intimidation,,,,Prostitution,,,,Fondling,,,,Obscenity,,,,Other Part II Sex Offenses,,,,Buy/Receive/Poss. Stolen Property,,,,DUI,,,,Destruction/Damage/Vandalism,,,,Gambling,,,,Weapons Violations,,,,Liquor Law Violations,,,,Miscellaneous,,,
2019,Bradford,FHP - Starke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2019,Bradford,FWC - Bradford,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Bradford,Lawtey Police Department,47,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
2019,Bradford,Starke Police Department,217,157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,21,0,0
2019,Brevard,Brevard County Sheriff's Office,"7,469","2,444",0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,26,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,46,17,0,0,9,9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,50,48,0,0,0,0,0,0,26,9,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,7,4,0,0,30,19,0,1
2019,Brevard,Cocoa Beach Police Department,386,54,0,0,5,1,0,0,5,1,0,0,5,5,0,0,17,8,0,0,174,50,0,0,6,0,0,0,132,43,0,0,2,0,0,0,7,0,0,0,246,79,0,1,46,7,0,0,3,0,0,0,10,0,0,0,1,1,0,0,2,0,0,0,41,10,0,0,44,11,0,0,2,0,0,0,1,0,0,0,743,229,0,6,6,3,0,0,993,305,0,11,134,22,0,0,0,0,0,0,9,3,0,0,107,22,0,0,7,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,22,3,0,0,10,1,0,0,3,1,0,0,5,0,0,0,7,14,0,0,4,1,0,0,410,34,0,5,40,12,0,1,2,0,0,0,23,17,0,0,101,14,0,0,"4,080","1,542",0,9
2019,Brevard,Cocoa Police Department,586,533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,55,9,0,0,0,0,0,0,39,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,63,5,0,0,6,1,0,0,0,0,0,0,1,3,0,0,30,4,0,0,123,21,0,0
2019,Brevard,DABT - Brevard,4,2,0,0,0,1,0,0,0,0,0,0,3,2,0,0,3,8,0,0,17,24,0,0,1,0,0,0,11,19,0,0,1,0,0,0,0,0,0,0,131,89,1,0,2,2,0,0,0,0,0,0,4,7,0,0,1,0,0,0,1,0,0,0,14,10,0,0,6,9,0,0,1,0,0,0,0,1,0,0,126,99,0,0,1,0,0,0,42,66,0,1,19,21,0,0,0,0,0,0,1,1,0,0,17,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,2,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,28,4,0,0,2,6,0,0,0,0,0,0,4,6,0,0,5,0,0,0,125,132,0,0
2019,Brevard,DOC Inspector General - Brevard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
2019,Brevard,FHP - Melbourne,212,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Brevard,FWC - Brevard,136,37,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,95,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,Brevard,Indialantic Police Department,83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,111,33,1,43
2019,Brevard,Indian Harbour Beach Police Department,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0
2019,Brevard,Melbourne Beach Police Department,29,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,5,1,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24,1,0,0
2019,Brevard,Melbourne International Airport PD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
2019,Brevard,Melbourne Police Department,"1,598",693,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Brevard,Melbourne Village Police Department,25,3,0,0,1,1,0,0,2,0,0,0,11,1,0,0,18,14,0,0,124,73,1,1,3,1,0,0,81,37,0,0,0,0,0,0,0,0,0,0,215,53,0,0,17,8,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,9,6,0,0,13,7,0,0,10,1,0,0,0,0,0,0,260,92,0,5,6,1,0,0,213,166,0,2,57,22,0,0,2,3,0,0,0,0,0,0,42,5,0,0,2,0,0,0,15,9,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,20,4,0,0,3,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0,116,18,0,0,23,10,0,0,1,0,0,0,13,10,0,0,41,12,0,0,259,134,0,4
2019,Brevard,Palm Bay Police Department,"1,851",924,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
2019,Brevard,Rockledge Police Department,416,161,1,1,0,2,0,0,0,0,0,0,14,1,0,0,16,19,0,0,70,39,0,2,0,0,0,0,68,34,0,0,0,0,0,0,0,0,0,0,71,18,0,0,22,8,0,0,1,0,0,0,27,23,0,0,1,0,0,0,1,1,0,0,24,8,0,0,26,23,0,0,2,0,0,0,0,0,0,0,272,141,0,0,0,0,0,0,381,213,1,1,126,34,0,1,0,0,0,0,3,2,0,0,23,10,0,0,1,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,10,2,0,0,278,57,0,0,30,16,0,0,0,0,0,0,9,5,0,0,1,0,0,0,360,262,0,0
2019,Brevard,Satellite Beach Police Department,271,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,23,16,0,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,12,9,0,0,5,1,0,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,0,0,6,3,0,0,1,2,0,0,0,0,0,0,1,1,0,0,68,30,0,1,0,0,0,0,47,11,1,0,18,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,37,0,0,0,1,2,0,0,0,0,0,0,3,4,0,0,1,1,0,0,165,59,0,0
2019,Brevard,Titusville Police Department,853,515,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,25,8,0,0,10,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,122,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,67,11,0,0
2019,Brevard,West Melbourne Police Department,639,163,0,5,1,1,0,0,0,0,0,0,1,1,0,0,5,10,0,0,56,41,0,0,0,0,0,0,33,23,0,0,0,0,0,0,0,0,0,0,75,33,0,0,4,0,0,0,0,0,0,0,7,1,0,0,1,2,0,0,0,1,0,0,33,8,0,0,13,4,0,1,5,5,0,0,1,2,0,0,139,70,0,0,0,0,0,0,56,63,0,0,13,5,0,0,0,0,0,0,0,0,0,0,14,6,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,7,0,0,2,0,0,0,15,5,0,0,1,0,0,0,0,0,0,0,4,1,0,0,6,1,0,0,7,1,0,0,111,24,0,2,7,7,0,0,0,0,0,0,4,13,0,0,25,12,0,0,199,164,0,0
2019,Broward,Broward County Sheriff's Office,"2,221","3,639",9,28,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,13,1,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,118,34,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,56,13,0,1,0,0,0,0,106,39,0,0,27,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,9,0,2,0,1,0,0,0,0,0,0,2,1,0,0,58,5,0,2,163,42,0,0
2019,Broward,Coconut Creek Police Department,"1,076",740,3,17,0,4,0,0,0,1,0,0,0,1,0,0,6,8,0,0,13,55,0,0,0,1,0,0,5,16,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,5,26,0,0,0,1,0,0,0,3,0,0,10,6,0,0,3,7,0,0,0,0,0,0,0,0,0,0,32,90,0,1,1,0,0,0,76,346,1,2,9,58,1,0,0,1,0,0,2,0,0,0,3,8,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,13,0,0,3,38,0,0,191,57,1,6,3,10,0,0,0,0,0,0,2,15,0,0,0,3,0,0,"1,854","2,849",5,19
2019,Broward,Cooper City PD,249,104,2,10,1,0,0,0,0,0,0,0,2,2,0,0,2,3,0,0,14,8,1,0,1,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,80,47,0,0,6,3,0,0,0,0,0,0,9,16,0,0,1,3,0,0,0,0,0,0,11,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,52,23,1,1,0,0,0,0,109,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,6,0,0,51,10,0,4,1,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0,696,452,1,10
2019,Broward,Coral Springs Police Department,890,900,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,2,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,14,0,1,0,0,0,0,0,0,0,0,13,4,0,0,2,3,0,0,1,0,0,0,0,0,0,0,25,4,0,2,0,0,0,0,52,12,0,2,0,0,0,0,0,0,0,0,4,3,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,107,42,1,5
2019,Broward,DABT - Broward,24,7,0,1,1,1,0,0,0,0,0,0,3,1,0,0,5,21,0,0,24,28,0,0,3,0,0,0,14,39,0,0,0,0,0,0,0,0,0,0,87,122,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0,0,0,1,0,0,79,96,0,1,0,16,0,0,0,2,0,0,0,0,0,0,147,115,0,3,1,0,0,0,199,157,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,6,0,0,66,25,0,0,4,2,0,0,0,0,0,0,9,14,0,0,4,1,0,0,219,210,0,0
2019,Broward,DIFS - Broward,19,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,1,10,1,0,0
2019,Broward,DOC Inspector General - Broward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,1
2019,Broward,Dania Beach Police Department,729,647,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Broward,Davie Police Department,"1,510",630,15,26,0,0,0,0,0,0,0,0,0,1,0,1,8,19,0,0,32,26,1,1,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,17,15,0,0,5,4,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,1,0,0,8,4,0,0,5,8,0,0,0,1,0,0,1,0,0,0,55,44,0,2,0,0,0,0,89,97,0,4,4,6,0,0,0,0,0,0,1,1,0,0,7,3,0,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,0,33,6,0,0,5,5,0,0,0,0,0,0,1,7,0,0,13,2,0,0,412,353,0,5
2019,Broward,Deerfield Beach Police Department,"1,461","1,172",2,17,0,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,49,23,2,2,1,1,0,0,8,10,0,0,0,0,0,0,0,0,0,0,135,69,0,5,9,3,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,3,0,0,0,0,0,0,1,0,0,0,138,43,2,6,5,0,0,0,165,44,2,4,3,3,0,0,0,0,0,0,5,7,0,0,22,14,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,10,7,0,0,113,17,4,1,5,7,0,0,0,0,0,0,5,4,2,0,2,0,0,0,795,340,3,7
2019,Broward,FHP - Fort Lauderdale,202,134,4,0,0,1,0,0,1,0,0,0,3,0,0,0,11,34,0,0,22,35,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,99,40,0,4,5,3,0,0,0,0,0,0,4,28,0,0,2,1,0,0,0,0,0,0,11,13,0,0,8,22,0,0,0,1,0,0,0,0,0,0,89,63,1,2,1,0,0,0,132,184,0,6,4,6,0,0,0,0,0,0,3,2,0,0,14,15,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,13,0,0,31,6,0,1,6,2,0,0,2,1,0,0,7,9,0,0,47,36,0,0,933,631,1,4
2019,Broward,FWC - Broward,121,79,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,91,85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,35,3,0,1,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
2019,Broward,Fort Lauderdale Police Department,"3,012","3,946",7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,77,1,81
